c MST generated by Kruskal's Algorithm using Quick Sort
e 20917 23716 297
e 344 1700 297
e 3158 14693 297
e 29680 30877 297
e 10081 36047 297
e 3904 30931 298
e 161 6335 299
e 81 9826 300
e 23627 31046 300
e 14508 35823 300
e 6715 35200 300
e 20830 34889 300
e 1119 13004 301
e 16254 28513 301
e 3973 11927 301
e 9106 23206 301
e 220 1059 301
e 9792 34649 302
e 14368 18789 302
e 2350 15719 302
e 35326 36102 302
e 14439 32500 302
e 606 39266 303
e 10889 39445 303
e 8864 24464 303
e 13235 30661 303
e 17896 36258 304
e 8058 15834 304
e 20287 36699 304
e 32571 39539 305
e 2492 16556 305
e 13330 28907 305
e 8306 9069 305
e 16810 39720 305
e 14974 33581 305
e 4404 10995 305
e 4780 11843 305
e 5706 14158 305
e 6066 25487 307
e 10468 11678 307
e 15864 36633 308
e 2278 35680 308
e 762 2734 308
e 590 13273 308
e 13095 39947 308
e 4819 8196 308
e 19556 24037 309
e 1670 26043 309
e 7171 7861 309
e 15010 28044 309
e 2409 30002 309
e 2269 4128 310
e 21990 39340 310
e 12768 19600 310
e 34903 36928 310
e 8905 35937 310
e 11312 37144 310
e 5507 21085 310
e 3284 33141 311
e 2072 12212 311
e 23363 38192 311
e 32807 37830 311
e 4817 19010 311
e 8606 8864 311
e 5019 31771 311
e 8826 29944 311
e 5337 29541 312
e 37551 38144 312
e 2756 6416 312
e 6604 21570 313
e 493 4215 313
e 11436 15127 313
e 9881 32416 313
e 10442 21577 314
e 11123 24045 314
e 30922 37445 314
e 16230 20266 315
e 8075 19014 315
e 8004 11889 315
e 8580 27918 315
e 18559 21450 315
e 7340 29359 315
e 32614 38708 315
e 18076 39197 316
e 1524 17057 316
e 16777 33477 316
e 14813 15230 316
e 5809 7504 316
e 10076 13682 317
e 27 217 317
e 10578 35629 317
e 26839 29659 317
e 3612 19071 317
e 26884 27122 318
e 5555 28762 318
e 28985 36166 318
e 283 27529 318
e 11981 16030 319
e 11827 18781 319
e 35141 36358 319
e 15997 32695 319
e 10892 29953 320
e 20206 21383 320
e 25054 28009 320
e 1026 23933 320
e 276 27154 320
e 1591 20146 321
e 6698 34206 321
e 597 29906 321
e 16594 21632 322
e 7843 25144 322
e 10946 12853 322
e 8278 17251 322
e 20528 29901 322
e 6711 36752 323
e 27141 29259 323
e 3307 12810 323
e 11576 35533 323
e 33635 39523 323
e 5871 30863 323
e 29239 35567 323
e 13621 37621 323
e 4948 9403 324
e 842 39983 324
e 3511 21314 324
e 2919 25826 325
e 5633 7067 325
e 2655 6351 325
e 609 11197 325
e 3315 36693 325
e 17549 20209 325
e 773 890 325
e 19920 24079 325
e 2034 35338 325
e 27688 37166 325
e 16863 28110 326
e 5878 21627 326
e 13671 23490 326
e 9779 11709 326
e 25068 38385 326
e 30847 38871 326
e 22883 31293 327
e 13747 29419 327
e 1471 12724 328
e 29923 31258 328
e 35287 36715 329
e 10058 22718 329
e 16541 37621 329
e 10800 36954 329
e 15950 21036 329
e 22902 35035 329
e 6449 28882 329
e 2451 10816 330
e 1020 3991 330
e 13160 13852 330
e 13898 20047 330
e 3396 31430 330
e 12856 31783 331
e 4991 23918 331
e 9773 14018 331
e 8513 25299 331
e 4543 12606 331
e 4040 18424 331
e 24565 28123 331
e 12515 37165 332
e 308 31480 332
e 22831 36140 332
e 25248 29545 332
e 204 23858 332
e 12692 39603 333
e 2310 13437 333
e 2558 3328 333
e 21561 28696 333
e 12453 16869 334
e 2533 35103 334
e 3074 8139 334
e 18151 29190 334
e 28073 32727 334
e 20408 27926 334
e 3034 3671 334
e 21335 22326 335
e 37468 38976 335
e 12069 31785 335
e 3938 25784 335
e 21143 38065 335
e 7510 25889 336
e 18256 24138 336
e 8859 19406 336
e 1501 1509 336
e 1772 4183 336
e 71 14231 336
e 4448 23041 337
e 16797 22639 337
e 22164 39422 337
e 1292 22668 337
e 478 15517 337
e 19811 21200 337
e 20577 34796 338
e 24770 29613 338
e 7202 29298 338
e 12394 34079 338
e 6390 16143 338
e 1525 18275 338
e 13282 20986 339
e 10040 22635 340
e 6945 19485 340
e 2908 6742 340
e 2204 2386 340
e 33119 38726 340
e 24338 26481 340
e 32358 34410 341
e 7454 23992 341
e 17433 26555 341
e 14126 30520 341
e 2880 15170 341
e 16267 26568 342
e 6912 36949 343
e 9082 36259 343
e 736 6245 344
e 23292 37778 344
e 10957 26296 344
e 16113 20245 345
e 20606 30723 345
e 29123 37166 345
e 20212 20621 345
e 10914 28434 345
e 15683 39763 345
e 2062 27701 345
e 1309 10288 345
e 17858 23706 346
e 1303 23253 346
e 18939 34649 346
e 6916 11474 347
e 28795 31892 347
e 18434 28279 347
e 12973 14840 347
e 20586 28886 348
e 5858 33309 348
e 4769 14262 348
e 5923 7612 348
e 6726 38388 348
e 31043 34393 348
e 25970 31311 349
e 5171 38671 349
e 27628 28188 350
e 1168 7096 350
e 25142 32901 350
e 9347 13568 350
e 637 770 350
e 35012 37568 350
e 7873 10429 351
e 31446 35961 351
e 29704 33778 351
e 9461 15683 352
e 15410 37362 352
e 658 4170 352
e 7001 17421 352
e 15543 16215 352
e 19648 38688 352
e 3670 6306 353
e 32307 36961 353
e 6464 28498 353
e 16096 24109 354
e 4963 16490 354
e 19026 33456 354
e 11660 36139 354
e 20567 32259 354
e 22423 26820 354
e 775 23618 355
e 466 34184 355
e 4245 12787 355
e 840 3560 355
e 14733 33376 355
e 12425 39183 356
e 12590 12613 357
e 14081 39275 357
e 1310 7276 357
e 7738 17271 357
e 7838 8528 358
e 12555 28154 358
e 11172 23485 358
e 3867 26756 358
e 1284 26040 358
e 60 16390 359
e 33240 37952 359
e 14478 33602 359
e 11250 39114 359
e 5176 5201 359
e 2549 6600 360
e 37134 37970 360
e 33353 38916 360
e 10532 19055 360
e 34352 35937 360
e 14988 17133 360
e 13737 29743 361
e 16776 34819 361
e 4535 29755 361
e 2911 31255 361
e 27234 30036 361
e 35211 37414 362
e 6749 13366 362
e 6051 6481 363
e 2328 37108 363
e 9089 10170 363
e 12508 20545 363
e 20155 26817 363
e 20277 37391 363
e 1955 5048 363
e 21653 34085 364
e 14308 29018 364
e 31695 36812 364
e 21924 34850 364
e 13643 35342 364
e 1885 36967 365
e 36587 36829 365
e 4399 14071 366
e 17362 30677 366
e 7975 9837 366
e 23836 39479 366
e 17054 26158 366
e 405 22881 366
e 10654 37297 366
e 6633 29699 366
e 2659 3855 367
e 9084 14675 367
e 22115 35371 367
e 2951 17653 367
e 27624 37231 368
e 23040 24516 368
e 6535 15895 368
e 5850 14924 368
e 25828 29477 368
e 3806 31240 368
e 5198 5409 368
e 16709 24596 369
e 12042 26300 369
e 13176 33215 369
e 6629 10421 370
e 24144 37108 370
e 30887 31591 370
e 1842 29079 370
e 20366 32629 370
e 10051 18072 370
e 2225 38622 370
e 26175 28728 370
e 11881 35007 370
e 7691 14023 371
e 23189 32017 371
e 12409 39100 371
e 13501 39663 371
e 28820 37656 371
e 8152 30551 371
e 10016 11190 371
e 16802 29296 372
e 7604 15511 372
e 3851 11057 372
e 4633 9213 372
e 2258 6869 372
e 5573 23458 372
e 16847 27956 372
e 36630 38330 373
e 981 14097 373
e 2882 32815 373
e 11626 17335 374
e 20792 21395 374
e 4004 16936 374
e 17362 23188 374
e 4353 29557 374
e 9870 12353 374
e 22974 28604 374
e 9412 23169 374
e 19607 25565 375
e 8977 11947 375
e 26026 27961 375
e 30929 32378 376
e 8386 10155 376
e 15675 25884 376
e 27789 38671 376
e 3124 33551 377
e 15250 25956 377
e 2168 3903 377
e 10158 11085 377
e 2692 15245 377
e 28939 38249 377
e 35324 37609 378
e 14357 17565 378
e 3070 12161 379
e 23635 28239 379
e 6542 19602 379
e 11712 17835 379
e 5676 39765 380
e 8827 19858 380
e 10614 39730 380
e 27772 39515 380
e 10249 14471 381
e 4428 29809 381
e 1492 7947 381
e 34690 37347 382
e 8563 24242 382
e 16960 22545 382
e 32612 37273 382
e 14111 19031 382
e 19139 26503 383
e 4593 16436 383
e 20066 29117 383
e 5193 36517 383
e 10653 18911 384
e 3203 8852 384
e 5659 24981 384
e 9402 17264 384
e 30501 39736 385
e 1717 30080 385
e 18229 38378 385
e 3947 37055 386
e 3655 31124 386
e 16592 26228 386
e 4939 26525 386
e 1616 34441 386
e 2624 32361 386
e 4793 23341 387
e 8010 25139 387
e 22106 34151 387
e 4185 23929 387
e 14685 35150 387
e 12746 21612 388
e 4502 36999 388
e 21743 23129 388
e 20534 22056 388
e 12049 20058 388
e 20017 37965 388
e 8576 22020 388
e 589 2462 388
e 11221 21979 388
e 1035 38435 389
e 15086 33638 389
e 4841 9132 389
e 689 9222 390
e 290 4097 390
e 11059 13234 390
e 14266 22395 391
e 8516 15881 391
e 8212 31929 391
e 23441 39078 391
e 31269 36375 391
e 31424 37760 392
e 28141 33766 392
e 9472 17230 392
e 24291 37573 392
e 26692 30262 392
e 2153 3895 392
e 104 6669 392
e 3287 11356 392
e 9070 39469 392
e 15436 19309 392
e 240 1435 393
e 26178 29979 393
e 1593 39996 393
e 10423 11445 393
e 24998 32216 393
e 19346 39096 393
e 17949 22052 394
e 5832 38996 394
e 22200 38530 394
e 14108 19418 394
e 951 2108 394
e 617 6468 394
e 22403 27019 394
e 18849 20382 395
e 20850 33772 396
e 1182 2901 396
e 8930 19598 396
e 4029 32636 396
e 31 248 396
e 9330 32856 397
e 18684 38124 397
e 6080 25938 397
e 17363 20900 398
e 3685 12454 398
e 12407 38446 398
e 15571 25471 398
e 16837 19224 399
e 12629 23082 399
e 5860 18727 399
e 28545 31183 399
e 2156 21605 400
e 4039 36939 400
e 21355 32113 401
e 9985 33175 401
e 6849 32638 401
e 5796 34072 402
e 135 6692 402
e 9796 27426 402
e 26614 32065 402
e 18613 30824 402
e 5423 36273 402
e 15091 34404 403
e 29846 30886 403
e 14433 17870 403
e 14056 20938 403
e 1368 1921 403
e 18532 23995 404
e 1141 2814 404
e 24583 31317 404
e 2819 15123 404
e 1849 10802 404
e 28765 31511 405
e 27214 34237 405
e 8921 34614 405
e 14250 26773 405
e 4026 19770 406
e 21165 32711 406
e 8247 24830 406
e 9099 19735 406
e 20154 31612 406
e 4673 10966 407
e 11644 36640 407
e 1518 1939 407
e 2993 13734 407
e 1472 31072 407
e 2797 21797 407
e 37229 39783 408
e 8825 28899 408
e 403 7159 408
e 6584 16039 409
e 21777 34155 409
e 6721 22190 409
e 9072 13194 409
e 17252 27207 409
e 3472 16083 410
e 20113 24358 410
e 11610 33921 410
e 752 19752 410
e 19625 27259 410
e 34684 39580 411
e 106 16436 411
e 6802 22850 411
e 3349 36394 411
e 51 285 411
e 4101 34254 412
e 18693 29948 412
e 19798 21970 412
e 2463 15433 412
e 22033 31664 413
e 18876 27785 413
e 16816 37887 413
e 10481 20537 413
e 31421 32357 413
e 20450 29406 413
e 17013 28365 413
e 7334 33092 414
e 18236 21108 414
e 10943 19433 414
e 20466 33130 414
e 20792 24634 415
e 3419 35738 415
e 27187 29660 415
e 2456 19566 416
e 4565 5299 416
e 38249 38624 416
e 1295 25877 417
e 25667 39724 417
e 1136 20335 418
e 1441 9149 418
e 4333 14147 418
e 21922 30386 418
e 8331 11405 419
e 3187 19879 419
e 3076 9541 419
e 1654 4479 419
e 1599 27931 419
e 8997 11209 419
e 214 10122 420
e 16538 31351 420
e 14245 37005 420
e 7433 32679 420
e 16251 17106 420
e 8457 38308 420
e 1998 7288 420
e 16261 21672 421
e 5240 9622 421
e 1186 12011 421
e 3780 13692 421
e 30594 37420 421
e 18769 39967 421
e 6757 22012 422
e 18939 27486 422
e 11504 20912 422
e 9743 16067 423
e 16422 35486 423
e 1173 28987 423
e 17028 27235 423
e 3453 12895 423
e 19846 29720 423
e 6665 26453 423
e 12365 12506 424
e 9501 26539 424
e 11857 25089 424
e 17274 34562 424
e 1434 4558 424
e 9798 9856 424
e 2471 17497 424
e 6081 28062 424
e 23411 29061 424
e 14045 36744 424
e 30065 39123 424
e 6679 37054 425
e 23641 33854 425
e 31454 36669 426
e 7245 29619 426
e 12986 25205 426
e 48 15172 426
e 3423 27533 426
e 6827 21838 426
e 20508 29793 426
e 17214 21359 427
e 6363 19954 427
e 7587 10428 427
e 16615 24417 427
e 7441 16315 428
e 2861 4784 428
e 6128 16145 428
e 6567 34367 428
e 2801 27958 428
e 436 29299 428
e 12862 39103 428
e 20017 37838 428
e 18020 19892 428
e 8778 26453 429
e 26190 37301 429
e 2162 12596 429
e 16212 23559 430
e 11449 12816 430
e 28851 30695 430
e 1583 9434 430
e 17035 38106 430
e 8015 13687 431
e 2288 6090 431
e 18535 31688 431
e 3536 37085 431
e 64 39935 431
e 11738 14922 432
e 21919 36429 432
e 2777 8922 432
e 913 4200 432
e 11263 19439 433
e 2248 15546 434
e 10739 16809 434
e 8803 35156 434
e 4009 24738 435
e 6803 7449 435
e 68 16661 435
e 3063 33479 435
e 23485 32450 435
e 9921 20507 436
e 22834 34549 437
e 6862 11446 438
e 2655 9292 438
e 5063 7901 438
e 4176 22532 438
e 31488 38322 438
e 9334 23498 438
e 9269 15319 438
e 12970 35278 439
e 7241 7346 439
e 2487 7433 439
e 6338 8510 439
e 4755 34215 439
e 8771 18310 439
e 38575 39456 440
e 3682 32103 440
e 616 35056 440
e 697 7110 440
e 17892 20869 440
e 9850 26189 440
e 944 3301 440
e 31726 36649 440
e 2046 5063 440
e 12759 24528 440
e 14775 25143 441
e 4224 11571 441
e 15099 18079 441
e 9467 17651 441
e 14354 22156 441
e 10687 24442 441
e 2123 5363 441
e 5238 28166 441
e 472 28144 442
e 5992 13289 442
e 12440 14292 442
e 12705 23238 443
e 38305 38547 443
e 2525 28178 443
e 23821 38991 443
e 19346 37782 444
e 4467 28872 445
e 6571 13523 445
e 31730 32199 445
e 3191 36154 445
e 4005 29761 445
e 21506 39128 446
e 5314 20001 446
e 19532 35430 446
e 19632 36160 446
e 867 31961 446
e 2126 10714 447
e 11533 18905 447
e 19475 21625 447
e 14298 38817 447
e 7758 22499 447
e 17201 35942 447
e 20106 35118 447
e 10123 34521 447
e 17205 22022 447
e 22373 38932 448
e 11063 38720 449
e 24619 32345 449
e 12740 14666 450
e 11101 39223 450
e 21947 33642 450
e 887 1795 450
e 8609 9285 450
e 3315 18595 451
e 333 557 451
e 16355 17675 451
e 4446 13988 451
e 5795 32071 452
e 5535 12066 452
e 22013 31767 452
e 30746 38347 452
e 14072 20599 452
e 16958 33538 452
e 18908 30482 452
e 1834 6694 453
e 16767 26568 453
e 22511 34480 453
e 9787 14935 453
e 5383 11314 453
e 852 25701 453
e 5882 36338 454
e 29043 38662 454
e 5389 6619 454
e 6949 14989 454
e 2814 3137 455
e 27481 32665 455
e 11612 19504 455
e 28881 31415 455
e 17599 34687 455
e 29140 39512 456
e 18155 36821 456
e 8307 14374 456
e 11645 35841 456
e 33355 34659 456
e 8269 21215 457
e 6502 25778 457
e 8455 14018 457
e 10949 30394 457
e 6253 29430 457
e 11970 26320 457
e 6943 27356 457
e 10091 19694 458
e 34124 36616 458
e 7591 9300 458
e 25000 30974 458
e 16944 37614 458
e 6648 18638 458
e 9855 29881 459
e 13254 27383 459
e 16619 21342 459
e 2677 5900 459
e 12026 13818 459
e 9955 16980 459
e 36283 39480 459
e 21594 23463 459
e 7891 17305 459
e 14764 18793 460
e 1563 10242 460
e 10637 36572 460
e 2244 31627 460
e 16308 25408 460
e 20855 38408 461
e 17626 22131 461
e 11918 27378 461
e 29995 31951 461
e 5376 33633 461
e 4083 19296 462
e 14518 14975 462
e 4214 31031 462
e 1497 15177 462
e 11323 35348 462
e 2660 5548 462
e 2219 7430 462
e 3595 13837 463
e 23855 25670 463
e 19116 22853 463
e 15501 36861 463
e 14392 34777 463
e 5823 19585 464
e 12534 28372 464
e 9247 20892 464
e 28552 29439 464
e 2646 32657 464
e 4782 24433 464
e 10151 17730 465
e 14812 23466 465
e 8060 10811 466
e 3484 8402 466
e 23510 29712 466
e 13409 36220 466
e 17821 28817 466
e 15191 36129 466
e 14238 20620 466
e 15389 20823 466
e 83 15023 467
e 8432 34644 467
e 3576 12445 467
e 18405 27096 467
e 7679 10256 467
e 9449 23347 467
e 24081 26148 469
e 19321 22024 469
e 25105 37125 469
e 22084 28886 469
e 7030 26705 469
e 3987 22003 470
e 5551 6746 470
e 2888 6557 471
e 26994 33620 471
e 1564 18929 471
e 27275 36536 471
e 23184 26658 472
e 1301 2346 472
e 9728 19309 472
e 15606 16937 472
e 2914 16791 473
e 4743 15120 473
e 25411 37519 473
e 29026 38711 473
e 10745 18697 474
e 12326 24929 474
e 16562 17247 474
e 3457 11299 474
e 7507 16332 475
e 11865 18194 475
e 36353 36769 475
e 6907 32562 476
e 871 13331 476
e 11172 12353 477
e 7863 22246 477
e 21031 29727 477
e 13911 23114 477
e 31384 38903 477
e 4280 35247 477
e 543 15845 477
e 21551 30987 478
e 26258 27073 478
e 1794 2611 478
e 20386 33299 478
e 7176 17956 478
e 28140 34594 478
e 5787 16715 478
e 10030 26225 478
e 1841 12402 478
e 7971 21932 478
e 571 32847 479
e 19818 24994 479
e 21100 28836 479
e 27009 37386 479
e 1709 15084 479
e 2021 35626 479
e 18421 34433 479
e 6672 10154 480
e 12681 20746 480
e 2027 5095 480
e 14968 38647 481
e 4371 37585 481
e 20356 27239 481
e 20795 25716 481
e 2622 5050 481
e 1351 16322 481
e 28064 37725 481
e 1772 34935 481
e 12726 15294 481
e 14418 14999 481
e 7504 12195 481
e 4597 36478 482
e 71 293 482
e 3967 22930 482
e 27527 38982 483
e 35294 36578 483
e 1673 24794 483
e 9961 15032 484
e 27916 37173 484
e 20207 35417 484
e 21517 37702 484
e 28648 36224 485
e 1136 2540 485
e 12232 26747 485
e 11405 20716 485
e 7753 28457 485
e 10777 21878 485
e 15058 39442 485
e 358 37309 485
e 3902 19907 485
e 2290 17315 485
e 5222 7911 485
e 10242 19449 485
e 555 4972 486
e 23872 37659 487
e 33024 35365 487
e 17844 22326 488
e 20585 37885 488
e 27600 37418 489
e 6455 10704 489
e 1140 12004 489
e 22345 34950 489
e 1536 12214 489
e 614 2160 490
e 26545 32728 490
e 2652 2951 490
e 9322 11456 490
e 17935 20148 490
e 7395 34451 490
e 12851 17334 490
e 9292 19429 491
e 302 6015 491
e 19454 35830 491
e 22609 37694 491
e 9094 11600 491
e 110 3818 491
e 3904 10645 491
e 13364 15635 491
e 24388 37460 491
e 5844 20465 492
e 19986 20185 492
e 28740 29581 492
e 8420 30276 492
e 2000 11040 492
e 674 5564 492
e 12646 21451 493
e 3204 21602 494
e 21730 27504 494
e 5839 23488 494
e 858 29027 494
e 7144 35288 495
e 3905 4692 495
e 36532 39376 495
e 4271 27045 495
e 17298 36102 496
e 9872 18459 496
e 7086 15659 496
e 8987 9482 496
e 10585 33558 496
e 3505 7869 497
e 15714 21938 497
e 5010 9580 497
e 9656 35082 497
e 9089 18341 498
e 10855 22276 498
e 1001 26794 498
e 25070 34159 498
e 13881 24115 498
e 2339 9596 498
e 722 12341 498
e 14684 22478 498
e 15640 31363 499
e 6715 18003 499
e 3211 11287 499
e 2768 20615 499
e 21025 22485 499
e 29561 36235 500
e 9219 24061 500
e 24676 27397 500
e 12224 14973 500
e 16507 21190 500
e 6925 22663 500
e 8485 8571 500
e 10464 30859 501
e 11827 35934 501
e 18281 39958 501
e 12054 13060 501
e 28544 29204 501
e 23354 31833 502
e 306 5881 502
e 10802 25640 502
e 10083 12770 503
e 18297 37522 504
e 2961 22757 504
e 34140 39480 504
e 9169 24364 504
e 1138 24225 504
e 14215 34537 505
e 25356 33906 505
e 15218 18427 505
e 31334 32653 505
e 2139 15935 506
e 21396 33333 506
e 2521 12485 506
e 222 20145 506
e 2412 19029 506
e 22036 38884 506
e 12984 14674 506
e 25604 26091 506
e 33 2280 506
e 9523 19294 507
e 2360 2448 507
e 2017 8915 507
e 1191 4783 507
e 35009 38434 508
e 1089 2187 508
e 11669 29922 508
e 11018 38709 508
e 1420 9289 508
e 3489 8993 508
e 14927 26232 509
e 4898 5216 509
e 4625 33851 509
e 4140 10944 509
e 8467 31548 509
e 13046 26529 509
e 484 2629 509
e 26221 35124 509
e 6768 27684 509
e 3523 14312 509
e 10089 38332 510
e 11562 36595 510
e 8503 28710 510
e 22767 22950 510
e 6430 23180 510
e 12175 15570 510
e 11693 37365 510
e 7536 13148 511
e 2071 36444 511
e 18079 23057 511
e 34425 39184 511
e 34169 36422 511
e 24133 31299 511
e 1545 36450 511
e 15345 39689 512
e 7957 30882 512
e 9935 25794 512
e 23829 28739 512
e 7247 8809 512
e 3738 31302 512
e 26033 33148 512
e 163 2988 512
e 6900 10196 513
e 10268 15495 513
e 21946 23140 513
e 13129 25099 513
e 840 27098 513
e 17267 38784 513
e 7265 18234 513
e 10610 27767 513
e 12790 37693 514
e 25484 26971 514
e 19679 20072 514
e 13408 32763 514
e 13893 24912 514
e 1278 15035 514
e 4666 5904 514
e 18799 22898 514
e 20097 34120 515
e 5274 26300 515
e 511 5931 515
e 6573 20040 515
e 13084 26788 515
e 31387 35588 515
e 8251 19247 516
e 9126 9692 516
e 12404 20142 516
e 1987 7033 517
e 33268 33690 517
e 26740 35357 517
e 25294 34135 518
e 18923 39747 518
e 17040 18825 518
e 10639 12301 518
e 29451 37070 518
e 15909 30871 519
e 3768 13185 519
e 2316 33910 519
e 2926 5166 519
e 12828 31139 520
e 9082 17402 521
e 11041 13382 522
e 821 1301 522
e 1154 23426 522
e 16398 39889 523
e 5616 5672 523
e 4320 13836 523
e 9723 39185 523
e 17496 26346 523
e 1281 34202 523
e 22892 23669 524
e 14902 16446 524
e 3180 16818 524
e 13684 26516 524
e 1355 5314 525
e 1331 4343 525
e 12205 23403 525
e 15613 26505 525
e 14503 27118 525
e 22490 39243 525
e 2257 16175 526
e 2677 6260 526
e 724 36272 526
e 11553 14810 526
e 19256 23601 526
e 5639 24000 526
e 22916 23455 527
e 3768 13681 527
e 6422 23778 527
e 16815 34013 527
e 1369 3814 528
e 14572 32042 528
e 12616 35640 529
e 5155 8684 529
e 3961 23720 529
e 6790 12142 529
e 34197 38860 529
e 14461 18322 529
e 12296 13378 530
e 699 24115 530
e 13862 29496 530
e 27448 32689 531
e 20573 35455 531
e 21765 23503 531
e 16621 20702 531
e 4336 15302 531
e 8636 35870 531
e 6237 35735 532
e 1441 19880 532
e 23047 26991 532
e 1716 37987 532
e 18006 27110 532
e 4260 17566 533
e 30598 35873 533
e 977 25597 533
e 1796 17676 533
e 1581 18812 534
e 2591 19405 534
e 9180 33075 534
e 36298 39501 535
e 12644 35974 535
e 21294 22845 535
e 954 6571 535
e 1358 3004 535
e 4369 6931 535
e 11146 14815 536
e 1126 4317 536
e 12617 12644 536
e 11243 38505 536
e 3342 11115 536
e 11001 14106 536
e 659 14845 537
e 11322 33051 537
e 18568 32341 537
e 2344 11921 537
e 4276 16992 537
e 11563 19685 538
e 25093 35477 538
e 22858 27106 539
e 12940 17395 539
e 22764 37518 539
e 8144 17353 539
e 16890 22483 539
e 2142 22102 539
e 28460 31778 540
e 30560 34333 540
e 9240 14460 540
e 5477 19000 540
e 3315 32616 540
e 1509 20647 540
e 15297 18607 540
e 2973 25324 540
e 21668 34662 541
e 17802 36984 541
e 3043 29763 541
e 19773 31724 541
e 534 2950 541
e 23005 24392 541
e 2799 4143 541
e 1232 3729 542
e 17729 29903 542
e 14329 24494 542
e 17161 36972 543
e 19677 28873 543
e 8916 23031 543
e 3768 6963 543
e 3691 12654 543
e 1703 7903 544
e 13904 13923 544
e 21932 35961 544
e 24087 30920 544
e 524 5646 544
e 14596 30021 544
e 56 10377 544
e 8273 15701 544
e 5988 27646 544
e 3360 11485 544
e 14452 18084 544
e 2002 2601 545
e 7114 34848 545
e 15474 21995 545
e 10873 28305 546
e 28757 33555 546
e 7344 36071 546
e 602 3702 546
e 2482 39228 546
e 3808 22212 547
e 18876 19033 547
e 458 11494 547
e 828 29487 547
e 4517 16716 548
e 805 27070 548
e 14988 15222 548
e 9310 31173 548
e 22169 28221 549
e 4063 8382 549
e 6285 11056 549
e 6344 25350 549
e 13324 28216 549
e 6466 25700 550
e 17142 28091 550
e 15001 23964 550
e 13022 38878 551
e 2686 8509 551
e 7782 24247 551
e 6064 36259 551
e 19702 29380 552
e 3876 34862 552
e 4343 33184 553
e 3788 17594 553
